path,dog,cat
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10386.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10387.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10388.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10389.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1039.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10390.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10391.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10392.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10393.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10394.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10395.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10396.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10397.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10398.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10399.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.104.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1040.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10400.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10401.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10402.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10403.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10404.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10405.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10406.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10407.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10408.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10409.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1041.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10410.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10411.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10412.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10413.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10414.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10415.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10416.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10417.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10418.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10419.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1042.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10420.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10421.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10422.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10423.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10424.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10425.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10426.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10427.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10428.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10429.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1043.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10430.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10431.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10432.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10433.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10434.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10435.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10436.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10437.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10438.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10439.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1044.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10440.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10441.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10442.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10443.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10444.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10445.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10446.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10447.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10448.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10449.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1045.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10450.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10451.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10452.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10453.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10454.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10455.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10456.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10457.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10458.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10459.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1046.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10460.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10461.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10462.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10463.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10464.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10465.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10466.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10467.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10468.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10469.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1047.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10470.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10471.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10472.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10473.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10474.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10475.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10476.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10477.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10478.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10479.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1048.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10480.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10481.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10482.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10483.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10484.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10485.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10486.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10487.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10488.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10489.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1049.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10490.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10491.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10492.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10493.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10494.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10495.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10496.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10497.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10498.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10499.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.105.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1050.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10500.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10501.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10502.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10503.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10504.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10505.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10506.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10507.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10508.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10509.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1051.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10510.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10511.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10512.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10513.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10514.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10515.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10516.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10517.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10518.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10519.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1052.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10520.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10521.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10522.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10523.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10524.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10525.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10526.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10527.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10528.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10529.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1053.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10530.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10531.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10532.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10533.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10534.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10535.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10536.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10537.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10538.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10539.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1054.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10540.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10541.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10542.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10543.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10544.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10545.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10546.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10547.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10548.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10549.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1055.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10550.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10551.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10552.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10553.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10554.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10555.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10556.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10557.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10558.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10559.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1056.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10560.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10561.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10562.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10563.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10564.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10565.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10566.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10567.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10568.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10569.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1057.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10570.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10571.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10572.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10573.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10574.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10575.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10576.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10577.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10578.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10579.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1058.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10580.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10581.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10582.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10583.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10584.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10585.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10586.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10587.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10588.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10589.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1059.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10590.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10591.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10592.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10593.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10594.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10595.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10596.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10597.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10598.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10599.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.106.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1060.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10600.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10601.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10602.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10603.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10604.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10605.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10606.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10607.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10608.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10609.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1061.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10610.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10611.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10612.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10613.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10614.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10615.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10616.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10617.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10618.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10619.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1062.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10620.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10621.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10622.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10623.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10624.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10625.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10626.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10627.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10628.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10629.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1063.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10630.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10631.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10632.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10633.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10634.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10635.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10636.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10637.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10638.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10639.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1064.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10640.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10641.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10642.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10643.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10644.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10645.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10646.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10647.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10648.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10649.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1065.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10650.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10651.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10652.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10653.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10654.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10655.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10656.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10657.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10658.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10659.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1066.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10660.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10661.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10662.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10663.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10664.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10665.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10666.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10667.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10668.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10669.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1067.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10670.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10671.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10672.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10673.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10674.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10675.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10676.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10677.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10678.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10679.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1068.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10680.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10681.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10682.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10683.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10684.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10685.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10686.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10687.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10688.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10689.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1069.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10690.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10691.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10692.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10693.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10694.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10695.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10696.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10697.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10698.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10699.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.107.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.1070.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10700.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10701.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10702.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10703.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10704.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10705.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10706.jpg,1,0
D:\111project\github\041-111project\data\CatsandDogs\train\dog.10707.jpg,1,0
